Game,Genre,Earnings,Players,Tournaments,TotalPlayers,TotalTournaments
Counter-Strike,First-Person Shooter,0.001428242808375819,0.09191390343222804,0.05263157894736842,0.26204523107177974,0.14108227498619547
SMITE,Multiplayer Online Battle Arena,0.0018021410219153438,0.0418848167539267,0.023391812865497075,0.03330875122910521,0.013252346769740476
Tetris,Puzzle Game,2.8231392048024688e-05,0.004653868528214078,0.0,0.006022615535889873,0.004279403644395362
Teamfight Tactics,Strategy,0.0037432747559639854,0.009307737056428156,0.0,0.03429203539823009,0.008006626173384872
Guilty Gear XX Accent Core Plus R,Fighting Game,0.0,0.004653868528214078,0.0,0.005039331366764995,0.004003313086692435
Splitgate: Arena Warfare,Multiplayer Online Battle Arena,0.001245682115129446,0.03723094822571262,0.005847953216374269,0.003933136676499509,0.0001380452788514633
Melty Blood: Type Lumina,Fighting Game,6.482978172695083e-05,0.010471204188481674,0.011695906432748537,0.0029498525073746312,0.0015184980673660963
Halo 2 Anniversary,First-Person Shooter,0.0005231864883543673,0.01861547411285631,0.011695906432748537,0.0059611602753195676,0.002622860298177802
Marvel vs. Capcom 3,Fighting Game,0.00026125267468690727,0.01861547411285631,0.03508771929824561,0.002335299901671583,0.0015184980673660963
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,Battle Royale,0.0774946577016599,0.2827225130890052,0.04093567251461988,0.23604965585054083,0.03906681391496411
Age of Mythology,Strategy,2.491364230258892e-06,0.001745200698080279,0.0,0.013335791543756146,0.0353395913859746
StarCraft II,Strategy,0.011818211751243583,0.10063990692262943,0.4327485380116959,0.13600049164208458,1.0
VALORANT,First-Person Shooter,0.0015153757809648935,0.17335660267597439,0.2982456140350877,0.3989060963618486,0.15640530093870791
Call of Duty 4: Modern Warfare,First-Person Shooter,4.5793765916388696e-05,0.04072134962187318,0.011695906432748537,0.026487217305801378,0.011871893981225843
Killer Instinct (2013),Fighting Game,9.46718407498379e-06,0.001745200698080279,0.0,0.008112094395280236,0.007730535615681944
Enemy Territory: Quake Wars,First-Person Shooter,0.0001562832781641403,0.0,0.0,0.0016592920353982303,0.0004141358365543899
Marvel vs. Capcom 3,Fighting Game,0.00026707424548375324,0.001745200698080279,0.0,0.002335299901671583,0.0015184980673660963
StarCraft: Brood War,Strategy,0.0007177191832728263,0.011052937754508435,0.005847953216374269,0.040437561455260576,0.07385422418553286
FIFA 11,Sports,1.7321209810874948e-05,0.0029086678301337987,0.029239766081871343,0.004424778761061947,0.010629486471562675
Overwatch,First-Person Shooter,0.00024913642302588923,0.02501454333915067,0.005847953216374269,0.2487094395280236,0.11512976256212039
Tekken 5: Dark Resurrection,Fighting Game,5.231864883543674e-06,0.002326934264107039,0.0,0.0011061946902654867,0.0005521811154058532
Super Smash Bros. for Wii U,Fighting Game,0.00033630452385061035,0.055264688772542175,0.09941520467836257,0.07866273352999018,0.14273881833241303
Persona 4 Arena,Fighting Game,2.0429186688122915e-05,0.001745200698080279,0.0,0.0025811209439528023,0.001380452788514633
World of WarCraft,Role-Playing Game,0.000996545692103557,0.02326934264107039,0.017543859649122806,0.02992871189773845,0.027747101049144123
Magic: The Gathering Online,Collectible Card Game,0.0017439549611812245,0.004653868528214078,0.0,0.010631760078662735,0.0020706791827719492
Tetris,Puzzle Game,9.965456921035567e-06,0.002326934264107039,0.0,0.006022615535889873,0.004279403644395362
Call of Duty 4: Modern Warfare,First-Person Shooter,4.92340907819532e-05,0.005817335660267597,0.0,0.026487217305801378,0.011871893981225843
TrackMania Nations,Racing,1.881503180333818e-05,0.001745200698080279,0.0,0.0026425762045231074,0.0023467697404748757
Arena of Valor,Multiplayer Online Battle Arena,0.010915912374879336,0.02326934264107039,0.0,0.12205014749262538,0.021397018221976812
Age of Empires II,Strategy,1.2134687756321985e-05,0.001745200698080279,0.005847953216374269,0.12254178957718781,0.22252898950855882
Super Smash Bros. Ultimate,Fighting Game,0.0004995235108953684,0.06166375799883653,0.1111111111111111,0.14509587020648967,0.23329652125897296
World of Tanks,Strategy,0.0020429186688122915,0.008144269924374637,0.0,0.025688298918387416,0.0073163997791275545
StarCraft: Brood War,Strategy,5.328529815677719e-05,0.004072134962187318,0.005847953216374269,0.040437561455260576,0.07385422418553286
Street Fighter V: Champion Edition,Fighting Game,7.436996277388121e-05,0.006399069226294357,0.017543859649122806,0.016654375614552606,0.02098288238542242
Gears of War 4,Third-Person Shooter,0.0001868523172694169,0.02094240837696335,0.08187134502923976,0.009525565388397248,0.02084483710657096
Guilty Gear XX Accent Core Plus R,Fighting Game,0.0,0.004653868528214078,0.0,0.005039331366764995,0.004003313086692435
WarCraft III,Strategy,0.0018616691805603037,0.013379872018615473,0.05847953216374269,0.046214355948869225,0.21148536720044175
ShootMania Storm,First-Person Shooter,0.0003737046345388338,0.005235602094240837,0.0,0.006637168141592921,0.005797901711761458
CrossFire,First-Person Shooter,5.415179463606123e-05,0.019197207678883072,0.023391812865497075,0.05942723697148476,0.04928216454997239
Hearthstone,Collectible Card Game,0.0019799942824486427,0.027923211169284465,0.08187134502923976,0.1887291052114061,0.15502484815019327
Team Fortress 2,First-Person Shooter,0.00032787947743314385,0.02268760907504363,0.011695906432748537,0.08966322517207473,0.028299282164549976
Lichess,Strategy,2.7405006532847813e-05,0.004653868528214078,0.005847953216374269,0.02126352015732547,0.02429596907785754
Magic: The Gathering Arena,Collectible Card Game,0.027405006532847814,0.016288539848749273,0.005847953216374269,0.02064896755162242,0.008144671452236334
Counter-Strike: Source,First-Person Shooter,0.0004385364093571688,0.02326934264107039,0.0,0.09230580137659784,0.04555494202098288
Gwent,Collectible Card Game,0.0005730137729595451,0.004653868528214078,0.0,0.02114060963618486,0.01670347874102706
Dead or Alive 5: Last Round,Fighting Game,2.0429186688122915e-05,0.001745200698080279,0.0,0.002826941986234022,0.002622860298177802
WarCraft III,Strategy,0.00037513393019773333,0.010471204188481674,0.023391812865497075,0.046214355948869225,0.21148536720044175
Ultimate Marvel vs. Capcom 3,Fighting Game,1.4051294258660152e-06,0.0005817335660267597,0.0,0.012844149459193708,0.025676421866372173
King of Fighters XIV,Fighting Game,2.516277872561481e-05,0.006399069226294357,0.005847953216374269,0.005469518190757129,0.005245720596355605
Quake III Arena,First-Person Shooter,0.00020674336928380388,0.008144269924374637,0.023391812865497075,0.018928220255653886,0.015599116510215352
Counter-Strike: Global Offensive,First-Person Shooter,0.001024531435638478,0.07329842931937172,0.08771929824561403,1.0,0.9504417448923248
Teamfight Tactics,Strategy,0.00024913642302588923,0.004653868528214078,0.0,0.03429203539823009,0.008006626173384872
Super Smash Bros. Ultimate,Fighting Game,0.0010441768391397613,0.06166375799883653,0.11695906432748537,0.14509587020648967,0.23329652125897296
Lethal League Blaze,Fighting Game,1.2780698501228115e-06,0.001745200698080279,0.0,0.0015363815142576205,0.0015184980673660963
StarCraft: Remastered,Strategy,0.0020497607023978516,0.02326934264107039,0.017543859649122806,0.023107177974434612,0.06474323578133628
Age of Empires IV,Strategy,0.0007821319106276318,0.02268760907504363,0.029239766081871343,0.03330875122910521,0.04500276090557703
Shadowverse,Collectible Card Game,0.03263687141639149,0.013961605584642232,0.0,0.015240904621435595,0.005935946990612922
Guilty Gear Xrd -SIGN-,Fighting Game,4.4844556144660055e-06,0.0029086678301337987,0.023391812865497075,0.004916420845624386,0.005107675317504142
Skullgirls Encore,Fighting Game,1.1709411882216792e-05,0.001745200698080279,0.0,0.0022738446411012785,0.0016565433462175595
Hearthstone,Collectible Card Game,0.012800204886605352,0.1372891215823153,0.05847953216374269,0.1887291052114061,0.15502484815019327
FIFA 09,Sports,0.0003986182768414227,0.001745200698080279,0.0,0.003195673549655851,0.002484815019326339
FIFA 15,Sports,3.0439737301726167e-05,0.0075625363583478765,0.08187134502923976,0.010263028515240906,0.048453892876863615
Counter-Strike,First-Person Shooter,0.002462494550695075,0.11169284467713786,0.07602339181286549,0.26204523107177974,0.14108227498619547
Counter-Strike: Global Offensive,First-Person Shooter,0.009020311062639329,0.3176265270506108,0.28654970760233917,1.0,0.9504417448923248
TEPPEN,Strategy,0.00019597120862501052,0.001745200698080279,0.0,0.0032571288102261555,0.0031750414135836556
StarCraft II,Strategy,0.020751254560216134,0.17219313554392088,0.29239766081871343,0.13600049164208458,1.0
Quake 4,First-Person Shooter,0.0008809785304181146,0.011052937754508435,0.029239766081871343,0.006575712881022616,0.0073163997791275545
Tetris,Puzzle Game,0.00024913642302588923,0.009307737056428156,0.0,0.006022615535889873,0.004279403644395362
Mobile Legends: Bang Bang,Multiplayer Online Battle Arena,0.00034150375186273765,0.013379872018615473,0.0,0.10723942969518191,0.01587520706791828
Tekken 7,Fighting Game,3.2443043279277346e-05,0.004653868528214078,0.005847953216374269,0.03662733529990168,0.055080066261733854
League of Legends,Multiplayer Online Battle Arena,0.04502579691313724,0.12449098312972658,0.05263157894736842,0.5660644051130778,0.39950303699613476
Soul Calibur VI,Fighting Game,2.8364181761497486e-06,0.0011634671320535194,0.0,0.007804818092428712,0.009663169519602431
Rennsport,Racing,0.02840155222495137,0.01977894124490983,0.005847953216374269,0.002826941986234022,0.0004141358365543899
Rocket League,Sports,0.007497017975287096,0.12449098312972658,0.19883040935672514,0.24244100294985252,0.5070403092214247
Super Smash Bros. Ultimate,Fighting Game,0.00021416290109793788,0.008726003490401396,0.011695906432748537,0.14509587020648967,0.23329652125897296
Battlefield 2,First-Person Shooter,0.00010379222692396964,0.0,0.005847953216374269,0.0,0.0016565433462175595
Gears of War 2,Third-Person Shooter,0.001868523172694169,0.0,0.0,0.0,0.0005521811154058532
Super Smash Bros. Melee,Fighting Game,0.00015744375562259488,0.027341477603257707,0.04678362573099415,0.12063667649950836,0.3718939812258421
Call of Duty 2,First-Person Shooter,0.00023667960187459473,0.0,0.0,0.0032571288102261555,0.0022087244616234127
TrackMania 2: Stadium,Racing,3.226565814608291e-05,0.001745200698080279,0.0,0.021202064896755163,0.039342904472667035
VALORANT,First-Person Shooter,0.02861218710516284,0.743455497382199,0.19883040935672514,0.3989060963618486,0.15640530093870791
Clash Royale,Strategy,0.003673910193065117,0.011634671320535195,0.03508771929824561,0.03287856440511308,0.016013252346769744
Chess.com,Strategy,0.0031017484666723207,0.04304828388598022,0.04093567251461988,0.06366764995083579,0.0831032578685809
Apex Legends,Battle Royale,0.007588512828370507,0.13787085514834205,0.12280701754385964,0.13292772861356933,0.09842628382109334
Mobile Legends: Bang Bang,Multiplayer Online Battle Arena,0.003069360731678955,0.055264688772542175,0.005847953216374269,0.10723942969518191,0.01587520706791828
Microsoft Excel,Puzzle Game,1.1211139036165014e-05,0.002326934264107039,0.0,0.001044739429695182,0.0009663169519602431
Samurai Shodown (2019),Fighting Game,3.637391776177983e-05,0.003490401396160558,0.005847953216374269,0.004609144542772861,0.002622860298177802
Battalion 1944,First-Person Shooter,0.0008728820949426192,0.02094240837696335,0.011695906432748537,0.008296460176991151,0.0038652678078409724
Counter-Strike: Source,First-Person Shooter,0.00014400284560034816,0.014543339150668994,0.017543859649122806,0.09230580137659784,0.04555494202098288
Street Fighter X Tekken,Fighting Game,0.0001508521041421759,0.008726003490401396,0.023391812865497075,0.007067354965585054,0.012700165654334624
League of Legends,Multiplayer Online Battle Arena,0.005405455419878999,0.10762070971495055,0.023391812865497075,0.5660644051130778,0.39950303699613476
FIFA Online 4,Sports,0.005979274152621341,0.02094240837696335,0.0,0.02562684365781711,0.008972943125345115
Street Fighter Alpha 2,Fighting Game,3.2387734993365596e-06,0.001745200698080279,0.0,0.0014749262536873156,0.001380452788514633
Tekken 7,Fighting Game,9.331653860857706e-05,0.006399069226294357,0.017543859649122806,0.03662733529990168,0.055080066261733854
Defense of the Ancients,Multiplayer Online Battle Arena,0.0002378839273435019,0.0,0.0,0.028761061946902658,0.012838210933186087
Apex Legends,Battle Royale,0.006626934678920749,0.15125072716695753,0.17543859649122806,0.13292772861356933,0.09842628382109334
FIFA 13,Sports,1.325804388774572e-05,0.002326934264107039,0.017543859649122806,0.0032571288102261555,0.008420762009939261
FIFA 16,Sports,0.0001134833846432537,0.004653868528214078,0.0,0.003810226155358899,0.0038652678078409724
Rainbow Six Siege,First-Person Shooter,0.04982728460517784,0.02326934264107039,0.0,0.18024827925270404,0.0748205411374931
Tekken 7,Fighting Game,0.0012484968584367926,0.01803374054682955,0.06432748538011696,0.03662733529990168,0.055080066261733854
Capcom vs. SNK 2,Fighting Game,3.487909922362449e-06,0.001745200698080279,0.0,0.002335299901671583,0.002898950855880729
Counter-Strike: Source,First-Person Shooter,0.001407620790096274,0.028504944735311226,0.005847953216374269,0.09230580137659784,0.04555494202098288
StarCraft: Brood War,Strategy,0.0001722432065596018,0.001745200698080279,0.0,0.040437561455260576,0.07385422418553286
osu!,Music / Rhythm Game,0.0004946830393323983,0.030831878999418263,0.03508771929824561,0.052482792527040315,0.028161236885698514
Super Street Fighter IV Arcade Edition,Fighting Game,2.3667960187459475e-05,0.004653868528214078,0.017543859649122806,0.009464110127826943,0.028023191606847048
Brawlhalla,Fighting Game,0.00037603655145835614,0.034904013961605584,0.017543859649122806,0.0522369714847591,0.09180011043622309
Dota 2,Multiplayer Online Battle Arena,0.0009927403823782595,0.028504944735311226,0.023391812865497075,0.29400196656833827,0.25400331308669244
Assetto Corsa,Racing,0.0002186620557613624,0.011634671320535195,0.005847953216374269,0.01831366764995084,0.0176697956929873
TEPPEN,Strategy,0.011378595335492596,0.006980802792321116,0.0,0.0032571288102261555,0.0031750414135836556
King of Fighters 98,Fighting Game,0.000185496267718887,0.003490401396160558,0.005847953216374269,0.00043018682399213374,0.0002760905577029266
Doom 3,First-Person Shooter,0.0014948185381553352,0.0029086678301337987,0.0,0.0008603736479842675,0.0004141358365543899
Street Fighter V: Champion Edition,Fighting Game,0.0007601249429724859,0.019197207678883072,0.04093567251461988,0.016654375614552606,0.02098288238542242
osu!,Music / Rhythm Game,3.059744065750156e-05,0.003490401396160558,0.005847953216374269,0.052482792527040315,0.028161236885698514
Halo: Combat Evolved,First-Person Shooter,0.0005041275519928868,0.023851076207097147,0.023391812865497075,0.007251720747295969,0.005245720596355605
Mortal Kombat 11,Fighting Game,0.0006361038350445061,0.01803374054682955,0.017543859649122806,0.014319075712881024,0.008282716731087799
Chess.com,Strategy,0.0014301427227378144,0.016288539848749273,0.011695906432748537,0.06366764995083579,0.0831032578685809
Rainbow Six Siege,First-Person Shooter,0.0025177923728770552,0.04944735311227458,0.023391812865497075,0.18024827925270404,0.0748205411374931
World of WarCraft,Role-Playing Game,0.002491364230258892,0.005235602094240837,0.005847953216374269,0.02992871189773845,0.027747101049144123
Super Smash Bros. for Wii U,Fighting Game,1.2207684728268572e-05,0.001745200698080279,0.0,0.07866273352999018,0.14273881833241303
Team Fortress 2,First-Person Shooter,1.9930913842071135e-05,0.003490401396160558,0.011695906432748537,0.08966322517207473,0.028299282164549976
FIFA Online 4,Sports,0.000882638526404736,0.02326934264107039,0.0,0.02562684365781711,0.008972943125345115
StarCraft II,Strategy,0.009805977222564006,0.10296684118673648,0.4093567251461988,0.13600049164208458,1.0
Super Smash Bros. Melee,Fighting Game,2.8526120436464313e-05,0.006399069226294357,0.011695906432748537,0.12063667649950836,0.3718939812258421
Counter-Strike,First-Person Shooter,0.0001176115751727927,0.02036067481093659,0.0,0.26204523107177974,0.14108227498619547
Tekken 7,Fighting Game,0.0007233925178979719,0.011634671320535195,0.03508771929824561,0.03662733529990168,0.055080066261733854
Dragon Ball FighterZ,Fighting Game,0.0003991242729165883,0.004653868528214078,0.0,0.016654375614552606,0.02305356156819437
Dragon Ball FighterZ,Fighting Game,2.3917096610485364e-05,0.001745200698080279,0.0,0.016654375614552606,0.02305356156819437
Heroes of Newerth,Multiplayer Online Battle Arena,8.931590592762733e-05,0.0,0.0,0.05039331366764995,0.05438983986747654
Call of Duty: Modern Warfare,First-Person Shooter,0.00024913642302588923,0.003490401396160558,0.0,0.02433628318584071,0.011043622308117064
Injustice: Gods Among Us,Fighting Game,3.0068025758571546e-05,0.009307737056428156,0.04678362573099415,0.006206981317600787,0.016013252346769744
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,Battle Royale,0.0,0.0,0.0,0.23604965585054083,0.03906681391496411
Rocket League,Sports,0.001149122069429495,0.07097149505526469,0.06432748538011696,0.24244100294985252,0.5070403092214247
Fortnite,Battle Royale,0.07676192157135278,0.2827225130890052,0.07017543859649122,0.4805186823992134,0.23937051352843733
Quake Live,First-Person Shooter,3.375300259154747e-06,0.0011634671320535194,0.011695906432748537,0.013827433628318585,0.056598564329099946
Samurai Shodown (2019),Fighting Game,6.352879132590964e-05,0.0075625363583478765,0.011695906432748537,0.004609144542772861,0.002622860298177802
Tekken 6,Fighting Game,0.0,0.001745200698080279,0.0,0.003748770894788594,0.0038652678078409724
Naraka: Bladepoint,Role-Playing Game,0.0017439549611812245,0.01687027341477603,0.0,0.008480825958702065,0.0015184980673660963
PokÃ©mon VGC,Strategy,0.0012830525785833295,0.009307737056428156,0.0,0.018620943952802362,0.006212037548315848
Super Smash Bros. for Wii U,Fighting Game,0.00033630452385061035,0.055264688772542175,0.09941520467836257,0.07866273352999018,0.14273881833241303
rFactor 2,Racing,0.006497477912515191,0.07911576497963932,0.023391812865497075,0.034107669616519176,0.013942573163997793
Overwatch,First-Person Shooter,0.00925063095904334,0.21116928446771377,0.16374269005847952,0.2487094395280236,0.11512976256212039
ShootMania Storm,First-Person Shooter,0.00020372757288307551,0.005817335660267597,0.03508771929824561,0.006637168141592921,0.005797901711761458
Rainbow Six Siege,First-Person Shooter,0.003142625774416716,0.07038976148923792,0.04678362573099415,0.18024827925270404,0.0748205411374931
DOOMBRINGER,First-Person Shooter,4.982728460517784e-06,0.002326934264107039,0.005847953216374269,0.0004916420845624386,0.0004141358365543899
Counter-Strike: Global Offensive,First-Person Shooter,0.008700451286663389,0.09482257126236183,0.08771929824561403,1.0,0.9504417448923248
Project Cars,Racing,5.705224087292863e-06,0.0011634671320535194,0.017543859649122806,0.0032571288102261555,0.017393705135284376
PLAYERUNKNOWNâ€™S BATTLEGROUNDS,Battle Royale,0.054646600001377325,0.07388016288539849,0.017543859649122806,0.23014995083579157,0.08172280508006627
Super Smash Bros.,Fighting Game,6.463346222560644e-05,0.009307737056428156,0.023391812865497075,0.014687807276302853,0.01753175041413584
StarCraft: Brood War,Strategy,9.284940781540352e-05,0.014543339150668994,0.07602339181286549,0.040437561455260576,0.07385422418553286
TrackMania 2: Canyon,Racing,8.412838732738227e-06,0.001745200698080279,0.0,0.0015363815142576205,0.005107675317504142
StarCraft: Remastered,Strategy,0.002880881055294333,0.02036067481093659,0.14035087719298245,0.023107177974434612,0.06474323578133628
Heroes of Newerth,Multiplayer Online Battle Arena,0.0075686920328274145,0.07388016288539849,0.08187134502923976,0.05039331366764995,0.05438983986747654
Chess.com,Strategy,2.491364230258892e-05,0.0011634671320535194,0.0,0.06366764995083579,0.0831032578685809
ARMS,Fighting Game,5.480503033723511e-06,0.001745200698080279,0.0,0.007989183874139627,0.015323025952512427
Age of Empires Online,Strategy,1.245682115129446e-05,0.004653868528214078,0.0,0.002704031465093412,0.0067642186637217015
Power Rangers: Battle for the Grid,Fighting Game,8.221501959854345e-06,0.001745200698080279,0.0,0.0015978367748279254,0.0015184980673660963
Clash Royale,Strategy,0.0014200776112475685,0.01861547411285631,0.0,0.03287856440511308,0.016013252346769744
Super Smash Bros. Melee,Fighting Game,0.0004470528888418858,0.02501454333915067,0.03508771929824561,0.12063667649950836,0.3718939812258421
Team Fortress 2,First-Person Shooter,0.0002627878533255928,0.015706806282722512,0.005847953216374269,0.08966322517207473,0.028299282164549976
Apex Legends,Battle Royale,0.0002503823542774417,0.010471204188481674,0.005847953216374269,0.13292772861356933,0.09842628382109334
Sailor Moon S,Fighting Game,2.491364230258892e-07,0.001745200698080279,0.0,0.0012291052114060965,0.0015184980673660963
World of WarCraft,Role-Playing Game,0.00622841057564723,0.013961605584642232,0.0,0.02992871189773845,0.027747101049144123
Guilty Gear Xrd REV 2,Fighting Game,7.185094440066645e-05,0.005817335660267597,0.011695906432748537,0.007743362831858408,0.008282716731087799
Hearthstone,Collectible Card Game,0.01245682115129446,0.004653868528214078,0.0,0.1887291052114061,0.15502484815019327
Chess.com,Strategy,2.491364230258892e-05,0.0011634671320535194,0.0,0.06366764995083579,0.0831032578685809
Quake 4,First-Person Shooter,0.0016583202950402277,0.010471204188481674,0.017543859649122806,0.006575712881022616,0.0073163997791275545
StarCraft: Brood War,Strategy,0.0001559957747319684,0.001745200698080279,0.0,0.040437561455260576,0.07385422418553286
Clash of Clans,Strategy,0.000622841057564723,0.0029086678301337987,0.0,0.022554080629301868,0.00883489784649365
Gears 5,Third-Person Shooter,0.005007642102820373,0.055264688772542175,0.04093567251461988,0.010017207472959685,0.015323025952512427
Gwent,Collectible Card Game,0.0006242892875917725,0.005817335660267597,0.011695906432748537,0.02114060963618486,0.01670347874102706
Clash Royale,Strategy,0.011211139036165014,0.026759744037230946,0.005847953216374269,0.03287856440511308,0.016013252346769744
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,Battle Royale,0.010580633545682323,0.08900523560209424,0.011695906432748537,0.23604965585054083,0.03906681391496411
League of Legends,Multiplayer Online Battle Arena,0.017825521723820875,0.22164048865619546,0.11695906432748537,0.5660644051130778,0.39950303699613476
FIFA 20,Sports,2.491364230258892e-05,0.0005817335660267597,0.0,0.022123893805309734,0.008972943125345115
StarCraft: Brood War,Strategy,0.0023432493879965016,0.02094240837696335,0.011695906432748537,0.040437561455260576,0.07385422418553286
King of Fighters 2002 Unlimited Match,Fighting Game,9.46718407498379e-06,0.001745200698080279,0.0,0.0003687315634218289,0.0001380452788514633
Heroes of Newerth,Multiplayer Online Battle Arena,3.563049467547057e-05,0.02326934264107039,0.011695906432748537,0.05039331366764995,0.05438983986747654
Super Smash Bros. Brawl,Fighting Game,5.904533225713574e-05,0.008726003490401396,0.005847953216374269,0.03128072763028515,0.04790171176145776
Paladins,First-Person Shooter,9.965456921035568e-05,0.003490401396160558,0.0,0.03515240904621436,0.010767531750414137
Call of Duty: Black Ops III,First-Person Shooter,0.01076902552604604,0.08435136707388016,0.03508771929824561,0.026057030481809244,0.010629486471562675
VALORANT,First-Person Shooter,0.018847076975749884,0.14543339150668994,0.07602339181286549,0.3989060963618486,0.15640530093870791
Power Rangers: Battle for the Grid,Fighting Game,2.491364230258892e-06,0.0005817335660267597,0.0,0.0015978367748279254,0.0015184980673660963
Overwatch,First-Person Shooter,0.007913259415284101,0.2484002326934264,0.21637426900584794,0.2487094395280236,0.11512976256212039
Hearthstone,Collectible Card Game,0.02510565971618051,0.02036067481093659,0.05263157894736842,0.1887291052114061,0.15502484815019327
StarCraft II,Strategy,0.014763273587882885,0.12623618382780685,0.27485380116959063,0.13600049164208458,1.0
Brawlhalla,Fighting Game,0.005008887784935502,0.09424083769633508,0.06432748538011696,0.0522369714847591,0.09180011043622309
Wolfenstein: Enemy Territory,First-Person Shooter,2.491364230258892e-05,0.012798138452588714,0.0,0.009341199606686333,0.0023467697404748757
Puyo Puyo Tetris,Puzzle Game,1.5473364961291927e-05,0.005235602094240837,0.005847953216374269,0.0019051130776794494,0.0020706791827719492
Marvel vs. Capcom 2,Fighting Game,0.0,0.002326934264107039,0.0,0.004178957718780728,0.0038652678078409724
Counter-Strike,First-Person Shooter,0.004305381087187034,0.1285631180919139,0.029239766081871343,0.26204523107177974,0.14108227498619547
ARMS,Fighting Game,6.22841057564723e-07,0.001745200698080279,0.0,0.007989183874139627,0.015323025952512427
Lichess,Strategy,4.982728460517784e-05,0.004072134962187318,0.005847953216374269,0.02126352015732547,0.02429596907785754
Street Fighter IV,Fighting Game,9.480886578250213e-05,0.006399069226294357,0.011695906432748537,0.0025196656833824977,0.0015184980673660963
Super Smash Bros. Brawl,Fighting Game,8.923817536364326e-06,0.004653868528214078,0.0,0.03128072763028515,0.04790171176145776
Call of Duty: Black Ops 2,First-Person Shooter,0.00012939149266272582,0.002326934264107039,0.0,0.011492133726647001,0.0073163997791275545
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,Battle Royale,0.07905225513050784,0.29842931937172773,0.04678362573099415,0.23604965585054083,0.03906681391496411
Melty Blood: Actress Again Current Code,Fighting Game,3.2387734993365596e-06,0.001745200698080279,0.0,0.004178957718780728,0.0031750414135836556
Counter-Strike,First-Person Shooter,0.0016128125377374727,0.04944735311227458,0.023391812865497075,0.26204523107177974,0.14108227498619547
Super Smash Bros. Brawl,Fighting Game,1.0619689167901553e-05,0.004653868528214078,0.0,0.03128072763028515,0.04790171176145776
Gears of War 4,Third-Person Shooter,0.00019930913842071136,0.02036067481093659,0.07017543859649122,0.009525565388397248,0.02084483710657096
Soul Calibur V,Fighting Game,0.0004285146476045294,0.006980802792321116,0.005847953216374269,0.004486234021632252,0.0035891772501380455
Super Smash Bros. Brawl,Fighting Game,0.00017439549611812245,0.004653868528214078,0.0,0.03128072763028515,0.04790171176145776
Quake III Arena,First-Person Shooter,0.0006975819844724898,0.008726003490401396,0.005847953216374269,0.018928220255653886,0.015599116510215352
Power Rangers: Legacy Wars,Fighting Game,0.00010410290004348294,0.0011634671320535194,0.0,0.00012291052114060964,0.0
Guilty Gear Xrd REV 2,Fighting Game,0.0002982215302268729,0.011052937754508435,0.011695906432748537,0.007743362831858408,0.008282716731087799
Brawlhalla,Fighting Game,0.0006352978787160174,0.023851076207097147,0.029239766081871343,0.0522369714847591,0.09180011043622309
StarCraft II,Strategy,0.006882146542758548,0.0634089586969168,0.38596491228070173,0.13600049164208458,1.0
Marvel vs. Capcom: Infinite,Fighting Game,2.3169687341407696e-05,0.004653868528214078,0.0,0.0036873156342182895,0.002898950855880729
StarCraft: Remastered,Strategy,0.00020187524357787802,0.006399069226294357,0.029239766081871343,0.023107177974434612,0.06474323578133628
Battlefield 2,First-Person Shooter,7.474092690776676e-05,0.0,0.0,0.0,0.0016565433462175595
Chess.com,Strategy,0.0009218047651957901,0.01803374054682955,0.04093567251461988,0.06366764995083579,0.0831032578685809
Mobile Legends: Bang Bang,Multiplayer Online Battle Arena,0.003737046345388338,0.0389761489237929,0.0,0.10723942969518191,0.01587520706791828
Super Smash Bros. for Wii U,Fighting Game,2.0930200034827977e-05,0.010471204188481674,0.023391812865497075,0.07866273352999018,0.14273881833241303
Battlefield 4,First-Person Shooter,2.6298591678189836e-05,0.009889470622454915,0.023391812865497075,0.012536873156342184,0.019878520154610713
Street Fighter V: Champion Edition,Fighting Game,4.834317893321262e-05,0.004653868528214078,0.017543859649122806,0.016654375614552606,0.02098288238542242
Call of Duty: Warzone,First-Person Shooter,0.009411765919909488,0.10936591041303083,0.05847953216374269,0.0751597836774828,0.0519050248481502
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,Battle Royale,0.0023033409718012533,0.05351948807446189,0.011695906432748537,0.23604965585054083,0.03906681391496411
Street Fighter V,Fighting Game,0.0043010368953787315,0.031995346131471786,0.04678362573099415,0.017146017699115047,0.0176697956929873
Rezzil Player,Sports,0.0001320423042037213,0.006399069226294357,0.0,0.0011676499508357916,0.0015184980673660963
iRacing.com,Racing,0.001198346194754527,0.0360674810936591,0.029239766081871343,0.07884709931170109,0.025400331308669248
Tower Tag,First-Person Shooter,1.0217084708291717e-05,0.001745200698080279,0.0,0.0015363815142576205,0.0005521811154058532
Tetris Ultimate,Puzzle Game,5.505914948872151e-06,0.001745200698080279,0.0,0.00018436578171091445,0.0
WarCraft III,Strategy,0.0002805766922024873,0.009889470622454915,0.05847953216374269,0.046214355948869225,0.21148536720044175
Million Arthur: Arcana Blood,Fighting Game,2.491364230258892e-07,0.001745200698080279,0.0,0.0007374631268436578,0.0004141358365543899
